label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,544128,-420650
NORMAL,4,512,96,512,62,1,58,14,166,1,-302096,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650
NORMAL,0,0,96,68,62,1,58,102,64,0,-714262,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,76,62,1,58,97,61,0,-464261,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-642899,-420650
ATTACK,0,0,96,20,508,1,504,36,14,1,180695,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,1,512,96,44,508,1,504,391,277,1,648624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,182114,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,28,508,1,504,25,11,1,181822,-420650
NORMAL,0,0,272,0,508,0,0,325,20,1,220843,-420650
ATTACK,0,0,96,20,508,1,504,53,20,1,196558,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,544128,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285445,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,531147,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,1,512,96,172,62,1,58,338,512,1,-267446,-420650
NORMAL,0,0,96,196,62,1,58,18,47,0,-374017,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,183610,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,145,9,1,-70093,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,531147,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,96,84,124,1,504,39,22,1,583353,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,29,15,1,182114,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,171513,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-680726,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-656996,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-417997,-420650
NORMAL,1,512,96,36,508,1,504,28,14,1,192874,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-843700,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,544128,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-577068,-420650
ATTACK,1,512,96,332,124,1,504,10,20,1,686213,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,33,14,1,177910,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,36,508,1,504,66,29,1,222250,-420650
NORMAL,4,512,96,512,62,1,58,14,166,1,-300237,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,11,372,272,0,508,0,0,35,5,1,-43540,-420650
ATTACK,30,512,512,92,508,0,120,484,512,1,646677,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,342,21,1,-73666,-420650
NORMAL,0,0,96,44,508,1,504,15,11,1,190185,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,13,7,1,172280,-420650
ATTACK,56,512,512,0,508,0,0,123,501,1,646677,-420650
ATTACK,4,512,96,116,508,1,504,140,171,1,125817,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,108,62,1,58,67,69,0,-462841,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-657783,-420650
ATTACK,0,0,96,44,124,1,504,40,19,1,553808,-420650
ATTACK,0,0,96,20,508,1,504,29,12,1,78254,-420650
ATTACK,0,0,272,0,508,0,0,35,2,1,-42501,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,1,512,96,100,124,1,504,493,512,1,933483,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,143366,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-654159,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-550796,-420650
NORMAL,0,0,96,28,124,1,504,27,11,1,528905,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,3,512,96,28,508,1,504,13,7,1,172280,-420650
NORMAL,1,512,96,44,508,1,504,11,8,1,191369,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
NORMAL,0,0,272,12,62,0,58,55,8,1,155009,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-515531,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,145371,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,388,124,1,504,35,44,1,785856,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-390290,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,36,124,1,504,353,182,1,1089522,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,171513,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,5,512,272,0,508,0,0,26,141,1,339458,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-642899,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,92,124,1,504,434,512,1,886642,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,338934,-420650
NORMAL,0,0,272,0,508,0,0,497,31,1,429889,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-517418,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,347417,-420650
ATTACK,0,0,272,0,508,0,0,185,11,1,-93091,-420650
ATTACK,0,0,96,20,508,1,504,17,8,1,164492,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,59,22,1,212525,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,172280,-420650
NORMAL,10,512,96,0,508,0,0,10,5,1,-263445,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-615550,-420650
ATTACK,1,512,96,36,508,1,504,32,21,1,73789,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,44,508,1,504,14,11,0,-627545,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,36,508,1,504,15,11,1,180605,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,58,4,1,-36232,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,2,512,96,100,124,1,504,400,512,1,1419925,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-372593,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,164,62,1,58,19,40,0,-424995,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,530677,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-601466,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,39,18,1,189720,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,3,512,96,60,508,1,504,15,13,1,209240,-420650
ATTACK,1,512,96,28,508,1,504,33,13,1,189128,-420650
NORMAL,0,0,96,268,62,1,58,17,60,0,-778216,-420650
NORMAL,11,372,96,0,508,0,0,10,2,1,-263162,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-372593,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
NORMAL,0,0,96,164,62,1,58,348,512,1,-265836,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-843796,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,529951,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
NORMAL,6,512,96,512,62,1,58,16,177,1,-305675,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-445045,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-520833,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,646677,-420650
ATTACK,12,512,512,0,508,0,0,207,288,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,52,508,1,504,512,512,1,390711,-420650
ATTACK,36,512,96,76,508,1,504,18,18,1,225555,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-170887,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,7,512,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,1,512,96,132,508,1,504,85,109,1,273742,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
NORMAL,1,512,96,452,62,1,58,31,149,1,-393855,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,646677,-420650
NORMAL,0,0,96,164,62,1,58,339,512,1,-267586,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,395919,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,646677,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,1,512,96,44,508,1,504,12,8,1,191369,-420650
ATTACK,1,512,96,164,124,1,504,512,512,1,969641,-420650
NORMAL,0,0,96,260,62,1,58,17,59,0,-801063,-420650
NORMAL,0,0,96,512,62,1,58,16,179,0,-650982,-420650
ATTACK,0,0,96,68,124,1,504,32,13,1,562681,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,-283027,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,1,512,96,28,124,1,504,28,12,0,-641574,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,96,44,508,1,504,14,11,1,188999,-420650
NORMAL,4,512,96,512,62,1,58,16,179,1,-306913,-420650
ATTACK,0,0,272,4,508,0,120,9,0,1,-32088,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,2,512,96,84,124,1,504,82,64,1,627124,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,292,62,1,58,17,65,1,299930,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
NORMAL,0,0,96,156,62,1,58,339,512,1,-267474,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,551758,-420650
ATTACK,48,512,512,0,508,0,0,207,288,1,646677,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
ATTACK,2,512,96,84,124,1,504,78,62,1,618796,-420650
ATTACK,0,0,96,52,124,1,504,29,12,1,549136,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,2,512,96,92,124,1,504,14,17,1,564360,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,646677,-420650
ATTACK,1,512,96,436,124,1,504,25,30,1,887474,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-711271,-420650
ATTACK,0,0,96,20,508,1,504,29,12,1,173974,-420650
ATTACK,4,512,96,512,124,1,504,9,33,1,1023258,-420650
NORMAL,0,0,96,156,62,1,58,20,37,0,-437331,-420650
ATTACK,0,0,96,36,124,1,504,10,5,1,524330,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,164492,-420650
ATTACK,1,512,96,28,508,1,504,25,11,1,181822,-420650
NORMAL,0,0,96,364,62,1,58,16,80,1,338173,-420650
ATTACK,56,512,272,0,508,0,0,102,150,1,-132199,-420650
ATTACK,4,512,96,512,124,1,504,11,57,1,999665,-420650
NORMAL,0,0,96,180,62,1,58,19,42,1,250509,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,1,512,96,84,124,1,504,107,89,1,682488,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,0,0,512,4,508,0,120,26,2,1,655859,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,276,62,1,58,17,63,0,-630545,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926121,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,253577,-420650
ATTACK,0,0,96,28,508,1,504,12,7,1,172280,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,531147,-420650
ATTACK,1,512,96,228,124,1,504,14,19,1,485444,-420650
ATTACK,0,0,96,20,508,1,504,11,6,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,116,62,1,58,70,71,0,-453593,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
NORMAL,0,0,96,92,62,1,58,46,57,1,207248,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-844460,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,378038,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,28,508,1,504,29,15,1,183245,-420650
ATTACK,36,512,96,60,124,1,504,28,25,1,554263,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,171513,-420650
NORMAL,7,512,96,0,508,0,0,10,2,0,-638127,-420650
ATTACK,1,512,96,108,124,1,504,25,13,1,589164,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-663487,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,345892,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-561413,-420650
ATTACK,1,512,512,0,508,0,0,10,29,1,655859,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650
NORMAL,0,0,96,212,62,1,58,18,49,1,239307,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-148446,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,38,15,1,183158,-420650
ATTACK,1,512,96,260,124,1,504,11,18,1,546704,-420650
NORMAL,0,0,96,36,124,1,504,29,12,1,535826,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,34,14,1,177910,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-516350,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,19,512,272,0,508,0,0,142,86,1,-115346,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-711271,-420650
NORMAL,0,0,96,164,62,1,58,339,512,1,-267586,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,530677,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
ATTACK,0,0,96,28,508,1,504,72,31,1,217040,-420650
NORMAL,0,0,96,316,62,1,58,17,70,0,-635932,-420650
ATTACK,0,0,96,20,508,1,504,65,23,1,117914,-420650
NORMAL,0,0,272,12,62,0,58,56,8,1,349796,-420650
ATTACK,0,0,96,36,124,1,504,27,11,1,534210,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,52,508,1,504,156,73,1,335844,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-628981,-420650
ATTACK,56,512,272,0,508,0,0,26,102,1,380206,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,162133,-420650
NORMAL,0,0,96,28,124,1,504,30,12,1,531147,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,92,124,1,504,385,512,1,850957,-420650
NORMAL,0,0,96,164,62,1,58,345,512,1,-266570,-420650
NORMAL,0,0,96,60,62,1,58,21,22,1,95813,-420650
NORMAL,0,0,96,204,62,1,58,26,58,0,-932998,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-515531,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,63,23,1,203825,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,96,28,508,1,504,11,7,1,172280,-420650
ATTACK,1,512,96,28,508,1,504,30,15,1,184005,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,29,12,1,186307,-420650
ATTACK,0,0,96,28,508,1,504,47,18,1,45031,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,223210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,100,508,1,504,58,61,1,255261,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285445,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,76,124,1,504,59,53,1,594634,-420650
NORMAL,0,0,272,12,62,0,58,55,8,0,-577947,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
ATTACK,0,0,96,28,124,1,504,30,13,1,532459,-420650
NORMAL,0,0,96,196,62,1,58,18,47,1,269018,-420650
NORMAL,0,0,96,28,508,1,504,113,38,1,260285,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
ATTACK,0,0,96,20,508,1,504,48,18,1,190741,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,52,508,1,504,512,512,1,390711,-420650
ATTACK,0,0,272,0,508,0,0,251,16,1,-108501,-420650
ATTACK,0,0,272,0,508,0,0,512,45,1,83039,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,104699,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-643994,-420650
NORMAL,1,512,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,96,36,124,1,504,31,13,1,538068,-420650
NORMAL,0,0,96,196,62,1,58,18,45,1,232953,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,1,512,96,308,124,1,504,11,20,1,640294,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,20,508,1,504,34,14,1,179499,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-536449,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,171513,-420650
ATTACK,1,512,96,36,508,1,504,35,17,1,196372,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-395177,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,116,62,1,58,67,69,0,-453753,-420650
ATTACK,56,512,512,0,508,0,0,124,271,1,655859,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-421327,-420650
ATTACK,0,0,272,4,508,0,120,30,2,1,98950,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,-281732,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
NORMAL,2,512,96,164,62,1,58,26,35,1,207843,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,96,20,508,1,504,35,14,1,180695,-420650
NORMAL,0,0,96,20,508,1,504,28,12,1,173389,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,655859,-420650
ATTACK,0,0,512,4,508,0,120,51,7,1,663196,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-675757,-420650
NORMAL,1,512,96,20,508,1,504,35,14,1,179499,-420650
NORMAL,1,512,96,500,62,1,58,19,121,1,-283027,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-516350,-420650
NORMAL,1,512,96,492,62,1,58,38,197,1,-346190,-420650
ATTACK,8,512,96,512,124,1,504,9,84,1,968065,-420650
