label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,512,0,508,0,0,38,2,1,-234026,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,18,56,0,-1277676,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,0,-567272,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-567272,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,56,8,0,-730998,-420650,ALLOWED (Correct)
ATTACK,1,512,96,332,124,1,504,10,20,0,-582005,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,33,14,1,-224348,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,66,29,1,-152294,-420650,BLOCKED (Correct)
NORMAL,4,512,96,512,62,1,58,14,166,0,-1197797,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650,BLOCKED (Correct)
ATTACK,11,372,272,0,508,0,0,35,5,1,257361,-420650,BLOCKED (Correct)
ATTACK,30,512,512,92,508,0,120,484,512,1,257361,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,257361,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,342,21,1,-73666,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,508,1,504,15,11,1,-261508,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,13,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,123,501,1,-265034,-420650,BLOCKED (Correct)
ATTACK,4,512,96,116,508,1,504,140,171,1,-39781,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,108,62,1,58,67,69,1,26866,-420650,FALSE ALARM
NORMAL,0,0,96,44,62,1,58,14,6,0,-765859,-420650,ALLOWED (Correct)
ATTACK,0,0,96,44,124,1,504,40,19,0,-556164,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,29,12,1,-235035,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,35,2,1,-42501,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,1,512,96,100,124,1,504,493,512,1,-237387,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,340,62,1,58,16,75,0,-1271088,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,31,29,1,69337,-420650,FALSE ALARM
NORMAL,0,0,96,28,124,1,504,27,11,0,-566983,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,106836,-420650,FALSE ALARM
ATTACK,3,512,96,28,508,1,504,13,7,0,-671936,-420650,MISSED
NORMAL,1,512,96,44,508,1,504,11,8,1,-264354,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,230660,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,55,8,0,-731159,-420650,ALLOWED (Correct)
NORMAL,0,0,96,364,62,1,58,16,80,0,-912354,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,14,7,1,28936,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,272556,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,388,124,1,504,35,44,0,-561616,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-561616,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,582229,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,353,182,1,-239396,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-239396,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,25,11,1,-156881,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,5,512,272,0,508,0,0,26,141,1,338841,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-761596,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,92,124,1,504,434,512,1,-251553,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,272,0,508,0,0,497,31,1,69840,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,185,11,1,-93091,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,17,8,1,-261741,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,59,22,1,-168802,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,10,512,96,0,508,0,0,10,5,1,-263445,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,1,512,96,36,508,1,504,32,21,1,-223370,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,44,508,1,504,14,11,1,-264251,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,1,284767,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,569608,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,569608,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,569608,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,569608,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,15,11,1,-261508,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,209552,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,58,4,1,-405584,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,2,512,96,100,124,1,504,400,512,1,249715,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,19,40,0,-762815,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,28,12,0,-566880,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-726084,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,0,-726084,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,39,18,1,-212707,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-212707,-420650,BLOCKED (Correct)
ATTACK,3,512,96,60,508,1,504,15,13,1,49467,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,33,13,1,-224603,-420650,BLOCKED (Correct)
NORMAL,0,0,96,268,62,1,58,17,60,0,-1277667,-420650,ALLOWED (Correct)
NORMAL,11,372,96,0,508,0,0,10,2,1,-263162,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,54,7,0,-730353,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,348,512,1,212146,-420650,FALSE ALARM
NORMAL,0,0,96,244,62,1,58,17,55,0,-1278134,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,28,12,0,-566487,-420650,MISSED
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
NORMAL,6,512,96,512,62,1,58,16,177,0,-1183004,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,54,7,0,-730353,-420650,ALLOWED (Correct)
NORMAL,0,0,96,196,62,1,58,18,46,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
NORMAL,0,0,512,0,0,0,0,11,0,1,-357636,-420650,FALSE ALARM
ATTACK,12,512,512,0,508,0,0,207,288,1,-357636,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,52,508,1,504,512,512,0,-638473,-420650,ALLOWED (Correct)
ATTACK,36,512,96,76,508,1,504,18,18,1,-254887,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,7,512,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
ATTACK,1,512,96,132,508,1,504,85,109,1,-114938,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
NORMAL,1,512,96,452,62,1,58,31,149,0,-1224123,-420650,ALLOWED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,0,-1224123,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,339,512,1,-298329,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-298329,-420650,BLOCKED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-1276667,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,44,508,1,504,12,8,1,-264354,-420650,FALSE ALARM
ATTACK,1,512,96,164,124,1,504,512,512,1,-219912,-420650,BLOCKED (Correct)
NORMAL,0,0,96,260,62,1,58,17,59,0,-1278241,-420650,ALLOWED (Correct)
NORMAL,0,0,96,512,62,1,58,16,179,0,-1183004,-420650,ALLOWED (Correct)
ATTACK,0,0,96,68,124,1,504,32,13,0,-563672,-420650,MISSED
NORMAL,0,0,96,500,62,1,58,20,121,0,-1247799,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,227406,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,124,1,504,28,12,0,-566487,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-566487,-420650,MISSED
ATTACK,0,0,96,44,508,1,504,14,11,1,77698,-420650,BLOCKED (Correct)
NORMAL,4,512,96,512,62,1,58,16,179,1,-163003,-420650,FALSE ALARM
ATTACK,0,0,272,4,508,0,120,9,0,1,-49824,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-49824,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-49824,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,2,512,96,84,124,1,504,82,64,0,-517906,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-517906,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-1275676,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1275676,-420650,MISSED
NORMAL,0,0,96,156,62,1,58,339,512,0,-772691,-420650,ALLOWED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-532194,-420650,ALLOWED (Correct)
ATTACK,48,512,512,0,508,0,0,207,288,0,-532194,-420650,MISSED
ATTACK,0,0,96,28,124,1,504,10,5,0,-582148,-420650,MISSED
ATTACK,2,512,96,84,124,1,504,78,62,0,-525383,-420650,MISSED
ATTACK,0,0,96,52,124,1,504,29,12,0,-565787,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-565787,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,92,124,1,504,14,17,0,-583052,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-583052,-420650,MISSED
ATTACK,1,512,96,436,124,1,504,25,30,0,-568260,-420650,MISSED
NORMAL,0,0,96,292,62,1,58,17,65,0,-1275676,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,29,12,1,-235035,-420650,BLOCKED (Correct)
ATTACK,4,512,96,512,124,1,504,9,33,0,-573642,-420650,MISSED
NORMAL,0,0,96,156,62,1,58,20,37,0,-764142,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,124,1,504,10,5,1,55646,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,16,8,1,-261741,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,25,11,1,-241359,-420650,BLOCKED (Correct)
NORMAL,0,0,96,364,62,1,58,16,80,1,31267,-420650,FALSE ALARM
ATTACK,56,512,272,0,508,0,0,102,150,1,-132199,-420650,BLOCKED (Correct)
ATTACK,4,512,96,512,124,1,504,11,57,1,27182,-420650,BLOCKED (Correct)
NORMAL,0,0,96,180,62,1,58,19,42,0,-761842,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,1,512,96,84,124,1,504,107,89,0,-463638,-420650,MISSED
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
ATTACK,0,0,512,4,508,0,120,26,2,0,-763725,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,276,62,1,58,17,63,1,94388,-420650,FALSE ALARM
NORMAL,0,0,96,212,62,1,58,16,45,0,-758282,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-520833,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,12,7,0,-919471,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,29,12,0,-565787,-420650,MISSED
ATTACK,1,512,96,228,124,1,504,14,19,0,-582801,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,11,6,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,116,62,1,58,70,71,0,-705830,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-725129,-420650,MISSED
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-735895,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,17,55,0,-1278134,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,29,15,1,-231945,-420650,FALSE ALARM
ATTACK,36,512,96,60,124,1,504,28,25,0,-567427,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,25,11,1,53889,-420650,BLOCKED (Correct)
NORMAL,7,512,96,0,508,0,0,10,2,1,107897,-420650,FALSE ALARM
ATTACK,1,512,96,108,124,1,504,25,13,0,-568852,-420650,MISSED
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
NORMAL,0,0,96,500,62,1,58,20,121,0,-1247799,-420650,ALLOWED (Correct)
NORMAL,0,0,96,340,62,1,58,16,75,0,-1271088,-420650,ALLOWED (Correct)
ATTACK,1,512,512,0,508,0,0,10,29,0,-1271088,-420650,MISSED
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650,FALSE ALARM
NORMAL,0,0,96,212,62,1,58,18,49,0,-1276398,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,38,15,1,-213197,-420650,BLOCKED (Correct)
ATTACK,1,512,96,260,124,1,504,11,18,0,-582381,-420650,MISSED
NORMAL,0,0,96,36,124,1,504,29,12,0,-566487,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-383877,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,34,14,1,-224348,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,19,512,272,0,508,0,0,142,86,1,-115346,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-1275676,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,339,512,1,-298329,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-725129,-420650,MISSED
ATTACK,0,0,96,28,124,1,504,28,12,0,-566880,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-566880,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,54,7,1,285635,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,72,31,1,-145328,-420650,BLOCKED (Correct)
NORMAL,0,0,96,316,62,1,58,17,70,1,77738,-420650,FALSE ALARM
ATTACK,0,0,96,20,508,1,504,65,23,1,-157276,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,56,8,0,-730998,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,124,1,504,27,11,0,-567708,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-567708,-420650,MISSED
ATTACK,0,0,96,52,508,1,504,156,73,1,-39800,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,0,-651171,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-742063,-420650,ALLOWED (Correct)
ATTACK,56,512,272,0,508,0,0,26,102,1,378599,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,124,1,504,30,12,0,-565787,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,92,124,1,504,385,512,1,-263070,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,345,512,1,212523,-420650,FALSE ALARM
NORMAL,0,0,96,60,62,1,58,21,22,0,-761596,-420650,ALLOWED (Correct)
NORMAL,0,0,96,204,62,1,58,26,58,0,-736892,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,364,62,1,58,16,80,1,-7822,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,63,23,1,-161889,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,11,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,30,15,1,-229627,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-229627,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,29,12,1,58845,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,47,18,1,-194359,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,100,508,1,504,58,61,1,-155791,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-414462,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,160722,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-560440,-420650,MISSED
ATTACK,2,512,96,76,124,1,504,59,53,0,-542156,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,55,8,0,-731159,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,30,13,0,-564659,-420650,MISSED
NORMAL,0,0,96,196,62,1,58,18,47,0,-754375,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-92190,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,48,18,1,-194359,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,52,508,1,504,512,512,1,138891,-420650,BLOCKED (Correct)
