label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
ATTACK,0,0,96,20,508,1,504,30,13,1,894551,-420650
ATTACK,0,0,272,0,508,0,0,6,0,1,1278389,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
ATTACK,0,0,96,20,508,1,504,30,12,1,654682,-420650
NORMAL,0,0,96,20,508,1,504,303,137,1,759023,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,44,508,1,504,22,14,1,727247,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-430404,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,44,124,1,504,29,12,0,-627523,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,140,56,1,654669,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-716084,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,676985,-420650
ATTACK,3,512,96,100,124,1,504,487,512,1,572512,-420650
ATTACK,0,0,96,28,508,1,504,39,15,1,676984,-420650
NORMAL,1,512,96,28,508,1,504,63,23,1,670553,-420650
NORMAL,0,0,96,44,508,1,504,399,411,1,612584,-420650
NORMAL,0,0,96,44,508,1,504,14,9,1,734120,-420650
NORMAL,0,0,96,68,62,1,58,97,61,1,-44312,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-774451,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,5,512,96,84,124,1,504,83,65,1,848713,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-716084,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,68,62,1,58,101,63,1,-125406,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,196,62,1,58,18,47,0,-645797,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,96,36,124,1,504,26,11,1,1114835,-420650
NORMAL,0,0,96,28,62,1,58,14,4,1,396611,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,96,20,508,1,504,41,16,1,853044,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,6,512,96,100,124,1,504,38,44,1,868348,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,28,508,1,504,445,285,1,1039895,-420650
ATTACK,1,512,96,36,124,1,504,145,58,1,1325770,-420650
NORMAL,1,512,96,212,62,1,58,16,45,0,-1923518,-420650
ATTACK,0,0,96,44,508,1,504,27,16,1,725055,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-427670,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,20,508,1,504,115,39,1,630245,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,60,124,1,504,29,12,1,1272244,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,149396,-420650
ATTACK,1,512,96,36,508,1,504,29,15,1,701166,-420650
NORMAL,0,0,96,20,62,1,58,306,139,0,-214439,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1300234,-420650
ATTACK,3,512,96,36,508,1,504,16,10,1,890778,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,823693,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,52,124,1,504,28,12,1,1244166,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1300234,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,36,14,0,-618785,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-622896,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,27,12,1,1166378,-420650
NORMAL,1,512,96,36,508,1,504,18,9,1,709036,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,585284,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-1923188,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-512914,-420650
NORMAL,0,0,96,44,62,1,58,14,7,0,-799218,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-1049892,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,36,508,1,504,15,11,1,706286,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,28,508,1,504,285,148,1,728193,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,0,0,96,20,508,1,504,23,10,1,657190,-420650
ATTACK,0,0,96,28,508,1,504,50,22,1,668707,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1339611,-420650
ATTACK,0,0,96,28,508,1,504,168,78,1,655267,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,149396,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,709036,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,1046925,-420650
ATTACK,0,0,272,0,508,0,0,512,32,1,-45873,-420650
ATTACK,0,0,96,28,508,1,504,14,7,1,683971,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,28,508,1,504,17,8,1,685423,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,28,508,1,504,16,8,0,-731434,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,149396,-420650
NORMAL,4,512,96,512,62,1,58,14,166,0,-1281253,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
ATTACK,0,0,96,28,508,1,504,16,8,0,-597182,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,96,68,62,1,58,102,64,0,-601681,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,76,62,1,58,97,61,0,-605337,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-783681,-420650
ATTACK,0,0,96,20,508,1,504,36,14,1,651968,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,1,512,96,44,508,1,504,391,277,1,923071,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,842461,-420650
ATTACK,1,512,96,28,508,1,504,29,15,0,-957314,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,752952,-420650
ATTACK,0,0,96,28,508,1,504,25,11,1,680753,-420650
NORMAL,0,0,272,0,508,0,0,325,20,1,-178357,-420650
ATTACK,0,0,96,20,508,1,504,53,20,1,646982,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,687706,-420650
ATTACK,0,0,96,28,124,1,504,29,12,0,-948759,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,1,512,96,172,62,1,58,338,512,1,112090,-420650
NORMAL,0,0,96,196,62,1,58,18,47,0,-769669,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,857435,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,145,9,0,-457967,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,1167928,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,96,84,124,1,504,39,22,1,1348182,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,0,0,96,28,508,1,504,29,15,1,676985,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,864086,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-799620,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,36,508,1,504,28,14,1,702860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,1331716,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,149396,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-808914,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-475554,-420650
ATTACK,1,512,96,332,124,1,504,10,20,1,896261,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,33,14,1,651546,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,36,508,1,504,66,29,1,687333,-420650
NORMAL,4,512,96,512,62,1,58,14,166,0,-1281253,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,1325551,-420650
ATTACK,11,372,272,0,508,0,0,35,5,1,404582,-420650
ATTACK,30,512,512,92,508,0,120,484,512,1,154385,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,342,21,1,-165168,-420650
NORMAL,0,0,96,44,508,1,504,15,11,1,731419,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,1,512,96,28,508,1,504,13,7,1,683971,-420650
ATTACK,56,512,512,0,508,0,0,123,501,1,154385,-420650
ATTACK,4,512,96,116,508,1,504,140,171,1,762614,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,108,62,1,58,67,69,0,-626721,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-799620,-420650
ATTACK,0,0,96,44,124,1,504,40,19,1,1217180,-420650
ATTACK,0,0,96,20,508,1,504,29,12,1,653926,-420650
ATTACK,0,0,272,0,508,0,0,35,2,1,403002,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,1,512,96,100,124,1,504,493,512,1,585203,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,36,23,1,880136,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-1581973,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-716084,-420650
NORMAL,0,0,96,28,124,1,504,27,11,1,1166378,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,3,512,96,28,508,1,504,13,7,1,683971,-420650
NORMAL,1,512,96,44,508,1,504,11,8,1,734120,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
NORMAL,0,0,272,12,62,0,58,55,8,0,-477029,-420650
NORMAL,0,0,96,364,62,1,58,16,80,1,690956,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,388,124,1,504,35,44,1,1380353,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-431144,-420650
ATTACK,0,0,96,36,124,1,504,353,182,1,1811440,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,5,512,272,0,508,0,0,26,141,1,162013,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-783681,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,92,124,1,504,434,512,1,461810,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-441128,-420650
NORMAL,0,0,272,0,508,0,0,497,31,1,-52089,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,707550,-420650
ATTACK,0,0,272,0,508,0,0,185,11,1,613588,-420650
ATTACK,0,0,96,20,508,1,504,17,8,1,658846,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,59,22,0,-1082861,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,-216900,-420650
NORMAL,10,512,96,0,508,0,0,10,5,1,299185,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,1,512,96,36,508,1,504,32,21,1,692838,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,585284,-420650
NORMAL,1,512,96,44,508,1,504,14,11,1,876994,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,36,508,1,504,15,11,1,808977,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,58,4,1,344021,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,2,512,96,100,124,1,504,400,512,1,1869718,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-675089,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,164,62,1,58,19,40,0,-631699,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167001,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,39,18,1,672271,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,3,512,96,60,508,1,504,15,13,1,886765,-420650
ATTACK,1,512,96,28,508,1,504,33,13,1,678906,-420650
NORMAL,0,0,96,268,62,1,58,17,60,0,-1806854,-420650
NORMAL,11,372,96,0,508,0,0,10,2,1,-392900,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,452744,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-801274,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
NORMAL,0,0,96,164,62,1,58,348,512,0,-1259138,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167165,-420650
NORMAL,0,0,96,164,62,1,58,19,39,1,-206388,-420650
NORMAL,6,512,96,512,62,1,58,16,177,0,-1286501,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-596987,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,154385,-420650
ATTACK,12,512,512,0,508,0,0,207,288,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,52,508,1,504,512,512,0,-445319,-420650
ATTACK,36,512,96,76,508,1,504,18,18,0,-1113269,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-759672,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-397695,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,7,512,96,164,62,1,58,19,39,0,-762680,-420650
ATTACK,1,512,96,132,508,1,504,85,109,1,525491,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,817188,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
NORMAL,1,512,96,452,62,1,58,31,149,0,-1463985,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,154385,-420650
NORMAL,0,0,96,164,62,1,58,339,512,0,-1270094,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-1786816,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1186911,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,154385,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,1,512,96,44,508,1,504,12,8,1,734120,-420650
ATTACK,1,512,96,164,124,1,504,512,512,1,747453,-420650
NORMAL,0,0,96,260,62,1,58,17,59,0,-1825971,-420650
NORMAL,0,0,96,512,62,1,58,16,179,0,-1290274,-420650
ATTACK,0,0,96,68,124,1,504,32,13,1,1299050,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1300234,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,1,512,96,28,124,1,504,28,12,1,1167165,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,96,44,508,1,504,14,11,1,731129,-420650
NORMAL,4,512,96,512,62,1,58,16,179,1,594731,-420650
ATTACK,0,0,272,4,508,0,120,9,0,1,745306,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,2,512,96,84,124,1,504,82,64,0,-1399718,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1731133,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
NORMAL,0,0,96,156,62,1,58,339,512,0,-1268482,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
ATTACK,48,512,512,0,508,0,0,207,288,1,154385,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
ATTACK,2,512,96,84,124,1,504,78,62,1,549697,-420650
ATTACK,0,0,96,52,124,1,504,29,12,1,1243375,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,2,512,96,92,124,1,504,14,17,1,903964,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,154385,-420650
ATTACK,1,512,96,436,124,1,504,25,30,1,1501831,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1731133,-420650
ATTACK,0,0,96,20,508,1,504,29,12,0,-613318,-420650
ATTACK,4,512,96,512,124,1,504,9,33,1,1650527,-420650
NORMAL,0,0,96,156,62,1,58,20,37,1,680681,-420650
ATTACK,0,0,96,36,124,1,504,10,5,1,1193152,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,658846,-420650
ATTACK,1,512,96,28,508,1,504,25,11,1,898833,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-1539106,-420650
ATTACK,56,512,272,0,508,0,0,102,150,1,215300,-420650
ATTACK,4,512,96,512,124,1,504,11,57,1,1614413,-420650
NORMAL,0,0,96,180,62,1,58,19,42,0,-615013,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,1,512,96,84,124,1,504,107,89,1,502457,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-632201,-420650
ATTACK,0,0,512,4,508,0,120,26,2,1,151727,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,276,62,1,58,17,63,0,-1787994,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-1924238,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,12,7,1,683971,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,1167928,-420650
ATTACK,1,512,96,228,124,1,504,14,19,0,-766051,-420650
ATTACK,0,0,96,20,508,1,504,11,6,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,116,62,1,58,70,71,0,-622537,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,28,508,1,504,29,15,1,676761,-420650
ATTACK,36,512,96,60,124,1,504,28,25,1,1259335,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
NORMAL,7,512,96,0,508,0,0,10,2,0,-608961,-420650
